"assembly_id","assembly_box","status","datetime","goods_amount"
"007d4a31-6cd9-426f-b2a5-dddc1351e70d","38ac3352-f7e0-458a-9bf1-d6db772003ce","assembly","2022-10-30 10:16:36.726103+03",18
"007f4105-62ad-4561-9455-e252c1596f91","4aef2612-a0e6-49d1-83a9-7c364b65fde5","assembly","2022-10-30 13:40:27.894763+03",14
"0080d2ca-534f-43f5-bb90-8a68673ae956","fcb4f028-40ff-4ca0-866f-ced488862ea4","assembly","2022-10-30 20:35:23.124764+03",9
"00858cee-dcbd-4fd1-9fbb-459584653e84","89acc809-bb89-494e-8204-0c2b27ff06a3","assembly","2022-10-30 13:54:05.183882+03",9
"0085b34b-78bb-4363-ac39-8c95635c2ddf","b624fa09-6293-4407-b6b9-41266086850a","assembly","2022-10-30 09:48:27.758638+03",14
"008915a2-14dc-4150-b4e7-de0c899497b8","0fce02c5-cc3b-461a-b36a-7231bc5f0941","assembly","2022-10-30 15:27:40.437194+03",7
"008b4feb-9980-47df-85ed-ff5c70e27b6e","ad663da7-77b5-4cb2-937b-84a77bee5595","assembly","2022-10-30 13:25:19.423228+03",25
"008e2d9d-17df-4d83-b339-d18da6e96f03","2899953e-2bf7-4838-8701-9d2ac81e45ca","assembly","2022-10-30 19:05:01.634719+03",14
"008fbe87-7722-47ce-98e9-7dcf23eaae83","004b53da-7d25-442d-a22f-beb26863bcf4","assembly","2022-10-30 15:03:06.28519+03",18
"0091e786-04ce-4cad-b2da-2c61fee40a78","ce3979f2-a7cc-4ddf-926a-2b1656a292e7","assembly","2022-10-30 16:39:18.316927+03",25
"0097be99-68ed-408e-a622-5f7c9a351ba4","25af0614-40e5-481d-a395-c66a6283a967","assembly","2022-10-30 18:31:42.496168+03",10
"00987a4a-b7e3-42aa-b3b0-328063c3b00f","afeaed9a-7fcd-423b-874c-60e0b5a3d674","assembly","2022-10-30 10:14:08.263054+03",26
"009cd49a-92d0-444d-9d37-fedf58168279","e53d5dee-b390-4aad-85c7-aee80322d671","assembly","2022-10-30 14:35:32.640294+03",10
"009d50a5-28f5-45e3-a11c-99585acc7e24","5ff7da7f-ff42-4a04-8d05-b2afdd892570","assembly","2022-10-30 12:08:00.967201+03",26
"009d64a8-cf47-454c-9795-28f3c50b7a3b","cb93df9d-7f07-4416-8410-d5037c6bbc71","assembly","2022-10-30 14:22:49.296513+03",11
"00a2d47e-ab90-42ce-a907-67d5c4c70a73","20b3fb7f-df35-464e-9383-17d5f844d31b","assembly","2022-10-30 09:56:19.36674+03",7
"00a48f1a-749f-4624-a63d-063207be9338","101193bc-220f-4a37-8359-3c6ff71d0f7d","assembly","2022-10-30 18:05:59.865271+03",26
"00aa1e00-c92a-4b1c-ac17-69c1cfbef10b","cb37d5bf-5634-43ed-9ad7-ed0a10db0146","assembly","2022-10-30 18:39:37.106508+03",23
"00ae1823-455b-476a-b7ac-80ef2e785fd7","ba1b45f3-3f69-400e-94df-fddcdc63fb2b","assembly","2022-10-30 18:03:02.273719+03",29
"00b34f8e-db77-4ca0-9a28-899f1aaff3bf","7ce0dd6f-4212-4aa1-add0-90f67bb9e2a5","assembly","2022-10-30 15:51:48.637945+03",25
"00b3a3e5-91cd-4d6b-ab1c-97d4c3cb58e5","cb674bcf-3ba0-4d5e-96df-432b9fa6c314","assembly","2022-10-30 14:51:19.720856+03",8
"00b417ea-6198-4038-83b9-339bb66af4e4","f380fbfc-8e71-46ec-9686-9df40616036f","assembly","2022-10-30 09:27:33.249141+03",37
"00bc4bf7-0700-4eba-b018-b6fe7620a736","627fd37f-faca-470e-baef-6e0fdeb0b6bc","assembly","2022-10-30 16:00:23.27178+03",6
"00bdbc8d-4ad3-401e-8c32-c44f043cc764","85f9be1f-91ab-4149-9320-269d9b106ade","assembly","2022-10-30 18:35:45.419327+03",24
"00becbad-c13d-4b76-b499-6640cb1d61e7","01ced256-40e9-46fa-a813-6d024be31a03","assembly","2022-10-30 14:09:00.892605+03",2
"00c04dc5-c693-4743-864d-cdfe81ffac64","7c9e1f1a-ee47-4c69-abc5-e16229dc4b62","assembly","2022-10-30 15:21:39.569839+03",37
"00cb78d5-2ccc-4ad2-924c-c682f197d43f","8ea0e953-9f8d-479d-9ea1-747d5541daf9","assembly","2022-10-30 17:44:34.538095+03",24
"00cc27c7-aff2-40c2-9706-a1c1985c6260","aa659d71-ed3e-4380-85d3-372c5d794254","assembly","2022-10-30 17:16:01.219853+03",12
"00d2dcd2-8d17-4407-b117-9681977f3492","54cdbd65-0b93-497d-8d8b-bb55e0d53390","assembly","2022-10-30 15:30:19.902516+03",16
"00dca77e-8676-49a6-b2e1-91f1e19feac6","ddfbc2c0-9ef8-4d58-aabf-11bea7558f2a","assembly","2022-10-30 14:09:28.689879+03",7
"00df954f-0e54-469b-9121-bfc4a1ff431f","013e41e8-c359-48e2-ab40-6fb481eb91ec","assembly","2022-10-30 08:26:58.899949+03",26
"00e67049-23fa-4594-960a-22d2c5ec84a3","260ed6ce-f673-4285-ad84-9b3c2ae70238","assembly","2022-10-30 11:30:05.052179+03",8
"00f1b3e8-e27f-4aab-9fe3-8e181244b0be","2d322639-1b0d-40d5-8806-bec6b93c6297","assembly","2022-10-30 14:12:29.601832+03",8
"00f389ee-b899-4ba1-b8b4-fed0c2f031dc","ee6c6363-5e8c-4371-a616-f3429b120784","assembly","2022-10-30 11:00:16.994508+03",13
"00fba277-a9db-4bb8-8fdb-c6e7749843d5","562c90ef-8a63-4273-88d2-ee5393f3cf67","assembly","2022-10-30 13:08:53.593424+03",18
"00fbccc0-7579-44ba-ba79-b35a8efc15cd","a093faf3-dcaa-4e3c-a69e-5818f9b45261","assembly","2022-10-30 14:38:41.690064+03",39
"00fe3a7a-0130-4b41-825a-a09b85cde476","ddc4cbb9-43fc-4f29-91bd-2ecc197f75f9","assembly","2022-10-30 14:00:59.672621+03",15
"01009fbe-6b1b-44ae-b6b7-7d1bad3ecde5","44519343-45d7-4335-aaa1-21d5a4bb61af","assembly","2022-10-30 19:08:24.084165+03",25
"01052598-d25b-47ce-bc63-fbca4ade0e72","697ed321-250c-4ed7-a44d-b1f0a02595ad","assembly","2022-10-30 14:36:36.001561+03",14
"0109928a-630e-4f8e-9805-6b1dc25716ba","c0ddcfb5-fa85-4073-b085-3f96c2e3d316","assembly","2022-10-30 08:33:56.376396+03",16
"01136a6d-9c6b-4cd3-abec-b4e99887e3eb","ae03404d-515d-46c0-abcc-a156fcf32760","assembly","2022-10-30 20:48:47.017026+03",10
"0117f5c6-6764-4b71-82bc-76c81aa25505","7f4f86b6-c875-4dec-a92c-4aa7f9b0d6c3","assembly","2022-10-30 13:29:48.090433+03",25
"011adc13-9fa9-49b9-b5e5-c26068a34293","9dde02ed-86a6-4d4f-a507-64139e5e8488","assembly","2022-10-30 13:36:39.072258+03",11
"011b96b7-b4ed-48e3-a540-4089376ec24f","daf86243-253b-4f0e-bec8-e2a026a790b1","assembly","2022-10-30 19:57:11.530425+03",9
"011c66e6-dc09-4171-9b6a-c143877b469b","5f1a6d4a-ea34-42eb-add9-4ef3006dde61","assembly","2022-10-30 13:21:03.535491+03",8
"012154cd-498b-4755-aa46-d56f69f0cfb9","23c21717-751e-460a-a07d-819301d21257","assembly","2022-10-30 10:09:04.105698+03",31
"012484ed-764c-48df-a33a-19f1dc7bd612","c889c9b5-7d00-477d-b857-343086770612","assembly","2022-10-30 16:22:55.770464+03",21
"01279a92-127f-43a5-9f9b-09cc458d5dba","82ce46d4-e9fc-4fd1-81ee-aa8818993d67","assembly","2022-10-30 14:15:56.888407+03",10
"01296711-f040-496c-82a8-ee650b6f5209","9a5b9336-8ae7-4ea4-84de-bd83b77e524d","assembly","2022-10-30 14:20:16.960029+03",15
"012bef2a-4172-4b9b-a1b0-d07bedc3fbba","c8767432-8ed1-45ed-b5f5-fd258c7600cf","assembly","2022-10-30 10:21:57.110725+03",17
"0139097d-bc4b-4917-8368-9df75f2bc797","0efc68f9-57c9-4b6f-a52e-7c568f9acb3d","assembly","2022-10-30 16:45:15.445891+03",51
"013ae1c7-878a-4154-96ae-c4760887adb4","0ce338c9-3e42-4921-84c5-d2aa982b142d","assembly","2022-10-30 15:38:46.04666+03",14
"01498d89-6879-4c49-a271-b6453cc2c82c","a5e9386a-dfb2-41f8-8bc2-be1273977975","assembly","2022-10-30 11:08:50.999457+03",35
"014b635c-11d6-4c7e-8c5d-b5ddf94e7d31","2f9c9458-c80e-4bf4-824e-ad9a14e0cf66","assembly","2022-10-30 15:13:11.371193+03",28
"015061f5-10b0-4022-ba46-70d87555803f","fa38736e-1b1c-4650-9b33-8b9009eec692","assembly","2022-10-30 16:53:39.802704+03",4
"01515325-8e67-4128-89f4-12901cad8f92","b2a865c7-51d1-4916-92f6-1a908c9ba84c","assembly","2022-10-30 14:18:29.32088+03",22
"0153ad6a-4a12-4bb9-9bf5-b227bc7dc77f","f4f9263c-17a4-474e-8e4f-74dbee3c420d","assembly","2022-10-30 14:41:13.879255+03",5
"015abf54-b81b-419e-8970-1b69d1f503b3","de5ff831-7caf-4533-92fd-78c3fd1ebee0","assembly","2022-10-30 12:06:07.175164+03",14
"015afdb7-b25b-4f97-8052-54df3f3de634","bbd8e853-89c8-4909-92de-7cdd856bfba4","assembly","2022-10-30 09:52:36.934121+03",12
"0161719f-5589-4069-9d06-48d40dda88d4","2bae91a1-16f6-48f9-a699-d925839b9442","assembly","2022-10-30 17:52:15.806451+03",6
"01657709-5b3f-4274-87fc-331bb076fc31","aeb99ec1-39c5-4dcf-a0a6-fb57ee8071d6","assembly","2022-10-30 19:36:10.995824+03",5
"01659d8a-2b33-4f36-8db9-1557d276fb1c","26c58441-eb2e-49a7-ba8c-80510d394725","assembly","2022-10-30 18:11:50.939369+03",4
"01696831-9fe2-49b1-9c81-b0682286b769","a748c776-7051-4877-9376-40d1c98ecad2","assembly","2022-10-30 16:22:12.641662+03",16
"016c39ec-ac1a-4121-ac5c-0439f8c2dc2c","80019273-de76-41f2-a63d-8d6420cdcb3e","assembly","2022-10-30 16:22:44.465601+03",9
"01703821-f3ab-42d6-a85e-467d0ee057a9","c0a7172c-582e-4c42-b5af-501a92d80a61","assembly","2022-10-30 12:26:01.607055+03",10
"01788a0f-5bef-4f2c-a218-bae2aff55a24","50b3401f-304b-495f-bbfd-d9a91ff3c47a","assembly","2022-10-30 12:44:49.971589+03",23
"0178e2cf-5af0-4911-bef5-e572bdb3e679","da73e974-d7e3-47c0-8f38-4c396a7a8de9","assembly","2022-10-30 13:31:42.806728+03",4
"017d3d42-f339-4e40-b962-936160aca79c","74184f9c-4366-4bdf-9bed-a4dec456c4cd","assembly","2022-10-30 19:11:51.14645+03",8
"017fca57-7c99-4ac3-a9b6-e12647726a96","99ea25d3-994f-481b-9e1e-ea11479f570b","assembly","2022-10-30 17:30:48.934466+03",30
"0183d654-965b-422e-b64b-6682ee6709a8","2e2da373-293a-4d76-85c0-250d207a008d","assembly","2022-10-30 11:48:34.202633+03",11
"0184185b-bc35-44f2-b16a-f52a68305f74","a79fcbf7-e857-45fb-bda8-0667be80b38b","assembly","2022-10-30 18:41:06.01689+03",7
"0184ec52-9f8e-46d9-9307-879f46e465d8","a538cb8a-ae42-4b05-a059-36fe2810fa77","assembly","2022-10-30 12:15:10.621518+03",38
"01855411-0539-44ff-9747-7828fd220cf1","f428d39c-3c4c-4919-9f35-f49860d84ba8","assembly","2022-10-30 18:17:50.750967+03",5
"018d766d-25cb-4eea-9734-5ad7416fa663","08b065cf-4a4c-4330-9517-143ea56d72f5","assembly","2022-10-30 12:29:28.144382+03",24
"0193d067-eb85-401c-b3a1-e831954c0560","43d3a25c-60e7-4a54-9c00-1911a98ed6e5","assembly","2022-10-30 14:50:32.996131+03",6
"019fa8dc-f7ad-4226-b7da-5fd6d38b0dd2","7be6072c-4c6d-4377-991c-418f3901a4c2","assembly","2022-10-30 10:51:27.473693+03",8
"019fea3c-257c-476f-8452-50d0303c3a98","d88c20c2-692e-4182-afdd-d6c5de101689","assembly","2022-10-30 13:57:07.77061+03",19
"01a08002-9b50-4730-8fdf-2432a0fe8204","942baaae-c7ee-4c0a-9435-50f21fb8eec9","assembly","2022-10-30 20:04:35.83424+03",9
"01a41237-e8d3-4c44-875d-5a2133327a60","c716081f-ed48-4119-81df-8ea801bf2fc7","assembly","2022-10-30 10:24:29.796364+03",13
"01b06e59-02f2-484f-9ebb-bcacdee39e0c","36b7c3ba-7343-4d69-9823-6e3a8419a2b9","assembly","2022-10-30 11:40:05.270847+03",12
"01b07ac8-b7c2-42b5-9304-b513693c2cbb","e47fbb73-7784-45f2-85d7-9fbe8185f7dd","assembly","2022-10-30 15:29:24.309112+03",22
"01b7d73c-ab91-4294-8232-66f763ad0f3e","c23f89a1-ffaa-4da7-8bce-cac4edf21133","assembly","2022-10-30 14:35:28.597604+03",28
"01b97191-e608-4b42-8f92-4a56071e6640","cecef206-05fc-4646-9cff-b82dc521dd09","assembly","2022-10-30 16:41:55.986071+03",8
"01bbf4d9-48a5-42aa-971b-fc974373fa78","c96cacd5-edfc-4621-8922-d212c4e5fbaf","assembly","2022-10-30 12:51:37.044929+03",20
"01c97360-7c56-4a6f-8e65-b4b23a00d111","75132669-b248-4877-bac2-b511915be5f9","assembly","2022-10-30 11:49:24.568285+03",7
"01ca8ce9-a159-4d70-8986-11f612b78e47","9548325e-be24-4508-94cd-9cc2313efac4","assembly","2022-10-30 10:00:51.040203+03",17
"01cbbea0-efdc-45a2-aa7e-707dcd31ff9b","37892b8e-7923-4953-b0fe-7a3dc39e536b","assembly","2022-10-30 17:17:43.878279+03",12
"01cc94a9-988f-45ff-8f9a-58d5054ab6a0","fd153f4c-d8bb-4c38-8868-a3c8a6839558","assembly","2022-10-30 17:52:21.472457+03",7
"01cef004-61de-4f5e-a1e1-c58cab133faa","f60e4a86-1775-425d-b349-381600161916","assembly","2022-10-30 20:58:53.027015+03",8
"01d141cd-5c34-4032-a9b1-b787e6ff3348","22030391-d758-4c93-9190-b702ceab73cf","assembly","2022-10-30 18:30:08.586204+03",12
"01d2cecb-bd75-4159-97f4-640b889ea10a","f2ee3b54-9314-4c3e-b7f6-79f1448daaa2","assembly","2022-10-30 11:45:40.890223+03",13
"01d5d9ca-b201-4ade-be17-623e04a37fc0","483a723b-cbb9-4e70-bdf3-2fcd892bfc86","assembly","2022-10-30 12:55:11.876713+03",9
"01ddb297-f49a-4162-863a-d5efed8e3db7","14ad8f4e-3a90-419b-a7e3-ecbdc7370100","assembly","2022-10-30 13:28:58.219779+03",3
"01e8931d-a7c9-4791-a394-2cbc8696a475","fe6f133f-bb5d-4d1b-8357-73c8fd3bfdc8","assembly","2022-10-30 18:17:12.135695+03",8
"01e97dbe-e104-4144-9351-05500eae5cae","103ac940-84b1-4f4d-9ac1-52d99e4f2589","assembly","2022-10-30 22:02:23.741933+03",2
"01eaa973-b552-48e6-a9a5-edc6f94c2992","e25c988d-254a-45e0-b31c-453770c984c2","assembly","2022-10-30 13:20:19.07233+03",14
"01f0032a-756a-449f-a27f-fbcd1f561e6a","3bc72626-1686-43e0-b8ec-75d4b815d2f7","assembly","2022-10-30 14:20:38.135291+03",9
"01f4a750-6509-485b-a729-728c61c3f8fa","a4f7fdeb-6730-4909-b6a7-976246cf9b37","assembly","2022-10-30 12:23:12.542847+03",31
"020122ab-1edf-470a-8cf3-95aa0dfb2594","29978cf4-3adc-4a87-9d7c-ff7871a61dbd","assembly","2022-10-30 15:20:30.782512+03",24
"0201943f-f69f-4f8b-b0bc-d7aed1774cdb","bb6146b1-73d2-4d8d-bbf8-2be98b181710","assembly","2022-10-30 12:53:49.889198+03",12
"020357d5-6372-4582-b8b6-e0afde2bfbc5","6a96665b-30cb-419a-935b-eb4b75cd5b28","assembly","2022-10-30 16:13:42.619573+03",9
"0208931e-9419-417c-b103-387d909b487e","5564c74d-1166-4ae5-8ac8-a2a23e7af3ad","assembly","2022-10-30 18:24:58.861948+03",13
"021031cb-8c1c-4017-b88a-dbae716b1d43","fa6a5727-0b28-4954-aa8e-aa524d23e9c4","assembly","2022-10-30 21:44:05.3297+03",20
"021373dd-8c4e-4b13-a259-690105ab7c66","7e5dbc96-a5cd-4bbb-a8cc-e9447c016d2e","assembly","2022-10-30 09:48:52.174705+03",19
"021a898a-9b16-415b-bda4-f075018b9d5e","8946cb9e-36f3-4ec9-ac78-590b77b10ffe","assembly","2022-10-30 15:43:41.074855+03",21
"021b19c2-f143-47cc-8a4e-5d928e621ae0","87c421c6-c1ed-49c0-8076-64233c08763a","assembly","2022-10-30 16:26:29.576295+03",16
"0220cf4b-807e-4aa5-9a98-550f65139ede","3f16771f-32ad-4636-a54a-1590dc0e08e9","assembly","2022-10-30 19:19:23.913192+03",5
"022425b0-16ff-4ddf-b54c-255cc0fc7b4c","07447c81-528c-4740-97f0-c64898a69abb","assembly","2022-10-30 14:45:11.242272+03",16
"0233d571-0eca-4b91-8223-bf97398716ba","ff3884c0-cd98-48a6-ae1d-c6a53d0e8629","assembly","2022-10-30 15:06:28.19441+03",16
"0234e21b-4c74-42e5-a2ee-ea448f7d8841","14fdea13-f192-4e9b-8dae-54ed62ee535c","assembly","2022-10-30 14:42:57.807875+03",15
"0239de10-440a-4ea2-9523-9e59a04ac442","a138978c-2e71-40ad-aa5e-d4b722c872ff","assembly","2022-10-30 15:18:32.791+03",9
"023f3b49-f3af-4656-9bb6-c5405fe771d7","215042c0-7a46-41de-b822-30acb3488911","assembly","2022-10-30 11:21:39.287836+03",25
"023f973d-2ff6-4f34-9838-df2052aa6333","cc5fc8e3-7a2b-40d5-87c0-9167f5b5f751","assembly","2022-10-30 15:53:26.144053+03",22
"024356c7-d521-4621-9fc3-219ff41d9be6","efc22531-fb73-4f18-92ee-0506fbd300fd","assembly","2022-10-30 16:20:30.776109+03",8
"02451c21-38e1-44fb-aa7d-a729591f38ba","bd8394ae-885b-4728-b4eb-3d074205794a","assembly","2022-10-30 13:57:58.148527+03",11
"02476579-c310-4ed2-9d6f-a46a48c49684","f047561a-18c2-4dab-a248-7d1896bb7a16","assembly","2022-10-30 10:08:38.375774+03",6
"0247af85-80e1-45e4-9d78-9c79e9102d6e","43aa8d24-118e-42ad-9065-f3b01220d3d1","assembly","2022-10-30 15:15:22.13883+03",18
"024d2df4-f556-4050-ac5e-df366229b6a5","1dc96cf8-d2d2-4182-b4e5-e4510219fa69","assembly","2022-10-30 19:14:27.95466+03",12
"024d6b7f-2266-4e91-9da9-0cfa73040b6d","c40aa67a-f986-422a-940e-b1add490d73d","assembly","2022-10-30 14:49:55.315128+03",19
"0252e250-7c1a-4d94-a231-b4fa8b629ca1","ab97c914-4c67-4b9b-abd6-dd762bf0cf68","assembly","2022-10-30 13:51:29.525275+03",3
"02563eb0-89d3-4bfa-868d-ecc91e5f25df","c6262be9-89ae-449a-9538-a9bd764a5c74","assembly","2022-10-30 10:50:18.27399+03",9
"025b0445-a3cb-4cff-ace8-3950509a0476","2154a185-d8ea-4dfd-a075-b57fe4f9e1e4","assembly","2022-10-30 13:08:23.246545+03",8
"02611577-8380-4277-bab4-663073c841ef","bd235070-9489-4c37-9055-826a5e756a03","assembly","2022-10-30 11:53:19.323405+03",12
"0262387b-610e-4aae-b8c7-8012b4af14b1","b8362793-6c2b-4bb6-af3a-3ed07a932566","assembly","2022-10-30 20:26:30.038243+03",12
"0267ca11-160e-4704-96df-42cacd3cafde","68231c09-3744-4e52-943c-7d40cab6357c","assembly","2022-10-30 19:46:01.802986+03",6
"02687645-afff-416a-bb62-5613f8795d60","a3513fce-5ec5-4d34-aa6a-474855593896","assembly","2022-10-30 20:10:18.89308+03",16
"0270ca13-16c5-4804-9473-4e4f0e3b995e","af04ac1d-a34a-44e3-b925-93eaf35b09df","assembly","2022-10-30 15:46:56.884161+03",7
"0271f117-3516-4180-a37d-6aeeb296687c","938f92e5-7c01-4250-b1a2-94def5fde93b","assembly","2022-10-30 15:45:02.964252+03",10
"0274ae2e-8025-442c-a241-80b18e120fdc","fa469a47-7501-49d8-aad9-d2c71eaf664d","assembly","2022-10-30 12:10:02.764738+03",7
"027ce73f-86c1-46b6-8de8-97d41c3e8c5a","4b3d9970-f070-4e99-b98b-1487aa27297c","assembly","2022-10-30 15:34:24.118899+03",17
"02802796-5f3b-4ce7-91fc-018b897c4be4","a9b65746-f238-4cac-ab21-a6525fd0b526","assembly","2022-10-30 15:02:53.203804+03",6
"028122ca-09af-474d-a0d2-da5c6a5a9d8a","4d94d032-af90-454f-aef4-e25524998d74","assembly","2022-10-30 17:23:03.907312+03",16
"028ff0ab-7b35-4f7b-84e1-7abe884c2692","9a472924-5f8c-4db7-8c84-57cef39dbb7c","assembly","2022-10-30 12:26:46.821087+03",5
"0290ae20-01aa-42f8-aba9-8df5ebaa20c3","092ecaec-f378-4635-8c3e-a9c4e24433bb","assembly","2022-10-30 17:52:54.45813+03",10
"02913080-fba3-4592-94de-c20b16dada30","81cecaaa-0323-4af6-97ff-4f26b711bb68","assembly","2022-10-30 10:01:04.58163+03",4
"02926b05-126f-4762-9e0f-b050b00e4c15","6860e445-7170-4f63-8d12-81eac82db3c4","assembly","2022-10-30 16:50:14.378408+03",21
"02934d08-7849-46e9-a0ba-9446e941d408","08c593f6-f100-4cf4-bdfa-4aa945f482ec","assembly","2022-10-30 17:33:50.999031+03",5
"02977109-897e-4969-9f3d-0b69a724b6f2","a2422f5e-55df-4fa6-89e8-88d1f441e570","assembly","2022-10-30 14:30:16.096947+03",38
"02a16359-59fd-460f-8ab5-98caf8b3644d","78522d04-1033-40ba-ba2d-5b748af9d897","assembly","2022-10-30 12:50:02.15231+03",16
"02a6dfc0-39c6-447d-a73b-592f958a7e46","82dae59d-258b-492e-9ce6-b92a74853e69","assembly","2022-10-30 19:35:44.871219+03",13
"02ace752-941b-4f92-8e63-16e5d6ebd3a9","53dac410-c828-476d-9ca4-4b0d19ac465b","assembly","2022-10-30 14:18:16.904977+03",5
"02ae067d-6842-4b19-840d-ae30fde76972","973a174d-72b0-459e-af27-8923e9c2fa53","assembly","2022-10-30 18:45:13.251439+03",19
"02af9be1-9f68-424f-b185-dd0f0e00b95a","d3ec8bfb-577b-41b2-bbbf-4eeed4dfd771","assembly","2022-10-30 15:52:56.698474+03",17
"02b174b7-74a7-4a38-8bc4-9e905328a7ef","b4d12a40-eac7-495a-824b-c1a5394490fc","assembly","2022-10-30 20:08:49.934052+03",8
"02b39c8f-0337-4b69-beee-cbbe9526e819","4d1b54d5-9a5e-4b94-a69f-bd47dd6dd1f6","assembly","2022-10-30 16:10:09.256197+03",6
"02b87719-499c-4424-8d4e-d49b3d2c3b71","c8ed9068-999a-4d3f-8d9a-5f7d55e07dd2","assembly","2022-10-30 16:05:54.304836+03",12
"02ba772d-9d21-49af-9a61-7b0d36e66c57","c223e1fb-cda1-4878-ac3c-f34694b7bb45","assembly","2022-10-30 12:38:29.222868+03",19
"02bce1e4-bce5-4b59-b54e-7453b0000df1","8a896313-5b61-4ed6-b4c1-4fd5d96c484b","assembly","2022-10-30 11:54:23.326857+03",21
"02c0f8a3-7efb-40af-b0b0-507ea1ba08fb","e5057de5-fbbf-4111-8198-fcb8bd74bbc9","assembly","2022-10-30 10:59:21.059763+03",27
"02cf0030-910f-4927-b596-2831fb376c5d","1e9d16b8-51f2-4910-bccb-5c42f314ddaa","assembly","2022-10-30 17:28:36.298302+03",26
"02d5208c-83cf-4f2d-ad9e-46db71cb1e6a","0ca1e469-df48-49a0-82d5-badaf9cb6847","assembly","2022-10-30 12:16:30.04409+03",14
"02d66d4e-b239-4b59-adb8-c8c4dea10871","2ac44002-6b76-4da5-a9b5-a223a2d05a30","assembly","2022-10-30 14:43:33.42766+03",22
"02d7aec2-480f-4e49-8770-72aeb1066ed6","ca6c8cf2-d36d-4df6-b383-ac955ceaa199","assembly","2022-10-30 12:06:21.929436+03",25
